avtocod,enodebid,cellname,band,azimuth,tilt,hbw,vbw,nc_latitude,nc_longitude,height,eventtime,latitude,longitude,altitude,servingcellrsrp,servingcellrsrq
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:45:20.146000000,52.26172685623169,104.26679849624634,0.0,-110.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:45:26.286000000,52.26195216178894,104.26662683486938,0.0,-115.0,-14.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:45:32.081000000,52.26163029670715,104.26656246185303,0.0,-114.0,-16.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:45:42.019000000,52.26170539855957,104.26677703857422,0.0,-121.0,-17.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:45:59.767000000,52.28726148605347,104.25827980041504,0.0,-99.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:47:48.097000000,52.28644609451294,104.25497531890869,410.0,-100.0,-17.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:48:34.068000000,52.26204872131348,104.26654100418091,0.0,-103.0,-15.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:48:35.368000000,52.26204872131348,104.26654100418091,0.0,-102.0,-14.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:48:36.662000000,52.26204872131348,104.26654100418091,0.0,-107.0,-16.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:49:35.154000000,52.28668212890625,104.25656318664551,0.0,-96.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:52:31.872000000,52.36006736755371,104.18193340301514,413.0,-90.0,-14.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:52:51.327000000,52.28820562362671,104.25639152526855,418.0,-114.0,-18.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:54:58.098000000,52.26096510887146,104.27186250686646,413.0,-113.0,-17.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:54:59.365000000,52.26096510887146,104.27186250686646,413.0,-118.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:57:31.609000000,52.278034687042236,104.25956726074219,0.0,-94.0,-15.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:57:39.359000000,52.278077602386475,104.25948143005371,0.0,-92.0,-15.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:58:52.074000000,52.28021264076233,104.2567777633667,411.0,-107.0,-19.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 00:58:53.815000000,52.28025555610657,104.2568850517273,410.0,-104.0,-15.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:02:36.186000000,52.272562980651855,104.26591873168945,399.0,-85.0,-8.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:03:41.907000000,52.278099060058594,104.26177740097046,403.0,-88.0,-18.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:03:48.792000000,52.27818489074707,104.2766261100769,391.0,-78.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:04:01.994000000,52.24801540374756,104.27568197250366,400.0,-118.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:07:30.904000000,52.275341749191284,104.27825689315796,0.0,-80.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:08:27.975000000,52.2755241394043,104.27802085876465,0.0,-78.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:09:03.706000000,52.27669358253479,104.26149845123291,0.0,-110.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:09:22.344000000,52.28250861167908,104.26113367080688,0.0,-113.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:09:33.604000000,52.28196144104004,104.26280736923218,0.0,-102.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:10:01.019000000,52.27669358253479,104.26149845123291,0.0,-95.0,-9.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:10:14.593000000,52.27648973464966,104.26104784011841,419.0,-101.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:10:29.590000000,52.2769296169281,104.26330089569092,413.0,-103.0,-16.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:11:02.512000000,52.2779381275177,104.25971746444702,0.0,-112.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:11:17.017000000,52.27669358253479,104.26149845123291,0.0,-113.0,-14.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:11:24.874000000,52.27669358253479,104.26149845123291,0.0,-114.0,-14.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:11:55.731000000,52.2769832611084,104.25785064697266,0.0,-104.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:12:11.717000000,52.2769832611084,104.25785064697266,0.0,-105.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:15:08.377000000,52.2765326499939,104.26033973693848,0.0,-92.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:15:19.007000000,52.276543378829956,104.26023244857788,414.0,-91.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:16:13.375000000,52.276843786239624,104.26235675811768,444.0,-85.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:16:34.168000000,52.27489113807678,104.27883625030518,392.0,-82.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:16:44.458000000,52.27569580078125,104.27767753601074,394.0,-73.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:19:11.164000000,52.277058362960815,104.26207780838013,406.0,-81.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:20:24.450000000,52.274537086486816,104.25810813903809,0.0,-105.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:20:31.640000000,52.27686524391174,104.26209926605225,373.0,-84.0,-9.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:24:29.260000000,52.27627515792847,104.26244258880615,393.0,-72.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:25:36.629000000,52.27426886558533,104.2797589302063,393.0,-114.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:27:52.543000000,52.24722146987915,104.27675485610962,0.0,-107.0,-16.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:27:54.573000000,52.24722146987915,104.27675485610962,0.0,-103.0,-14.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:28:21.886000000,52.260857820510864,104.2725920677185,423.0,-106.0,-18.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:28:58.903000000,52.27499842643738,104.26302194595337,405.0,-82.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:30:04.829000000,52.277551889419556,104.25765752792358,0.0,-103.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:32:48.578000000,52.27498769760132,104.27872896194458,395.0,-72.0,-9.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:34:04.420000000,52.28451490402222,104.25186395645142,0.0,-97.0,-14.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:34:56.432000000,52.28661775588989,104.25675630569458,0.0,-108.0,-14.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:35:05.110000000,52.25713491439819,104.26340818405151,0.0,-99.0,-17.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:35:19.387000000,52.28643536567688,104.25679922103882,0.0,-110.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:35:38.270000000,52.26089000701904,104.26948070526123,0.0,-108.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:36:30.278000000,52.277326583862305,104.27675485610962,0.0,-75.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:36:40.565000000,52.260847091674805,104.27257061004639,422.0,-107.0,-18.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:36:50.076000000,52.28743314743042,104.25390243530273,418.0,-107.0,-17.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:36:51.239000000,52.287336587905884,104.25388097763062,422.0,-109.0,-19.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:38:33.350000000,52.259355783462524,104.26203489303589,0.0,-112.0,-17.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:39:55.205000000,52.26394772529602,104.26231384277344,434.0,-106.0,-19.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:40:50.188000000,52.27739095687866,104.2577862739563,0.0,-93.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:40:51.752000000,52.27739095687866,104.2577862739563,0.0,-92.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:41:57.753000000,52.25877642631531,104.27310705184937,0.0,-98.0,-15.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:49:02.482000000,52.26394772529602,104.26231384277344,434.0,-107.0,-17.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:50:04.096000000,52.26073980331421,104.27239894866943,417.0,-105.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:51:03.810000000,52.26073980331421,104.27239894866943,417.0,-104.0,-18.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:52:05.765000000,52.26073980331421,104.27239894866943,417.0,-101.0,-16.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:52:15.265000000,52.26542830467224,104.26231384277344,0.0,-96.0,-15.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:52:56.914000000,52.26394772529602,104.2621636390686,429.0,-105.0,-15.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:53:47.960000000,52.26394772529602,104.26229238510132,434.0,-111.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:58:33.803000000,52.263840436935425,104.26231384277344,0.0,-104.0,-16.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:58:43.618000000,52.26346492767334,104.26250696182251,0.0,-112.0,-17.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:59:06.326000000,52.26348638534546,104.26233530044556,0.0,-106.0,-18.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:59:49.395000000,52.2634220123291,104.26250696182251,0.0,-113.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 01:59:53.523000000,52.27498769760132,104.27984476089478,0.0,-80.0,-14.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:00:36.236000000,52.27550268173218,104.27793502807617,0.0,-79.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:00:56.572000000,52.26096510887146,104.27194833755493,416.0,-109.0,-14.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:00:57.622000000,52.26097583770752,104.27194833755493,416.0,-112.0,-17.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:01:05.783000000,52.275470495224,104.27795648574829,0.0,-82.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:01:43.620000000,52.27644681930542,104.26025390625,413.0,-93.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:02:17.363000000,52.26345419883728,104.26248550415039,0.0,-112.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:02:43.390000000,52.26346492767334,104.26252841949463,0.0,-106.0,-17.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:03:14.576000000,52.261072397232056,104.27042484283447,0.0,-107.0,-14.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:03:29.413000000,52.26346492767334,104.26250696182251,0.0,-102.0,-18.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:03:39.251000000,52.2610080242157,104.27025318145752,0.0,-110.0,-18.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:04:24.083000000,52.26076126098633,104.27252769470215,418.0,-96.0,-16.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:04:32.118000000,52.26076126098633,104.27252769470215,418.0,-99.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:05:11.946000000,52.27486968040466,104.26072597503662,0.0,-87.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:06:32.550000000,52.26098656654358,104.27021026611328,0.0,-115.0,-16.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:06:39.376000000,52.26105093955994,104.270339012146,0.0,-120.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:09:36.257000000,52.277991771698,104.25956726074219,411.0,-110.0,-17.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:09:43.964000000,52.26364731788635,104.26246404647827,438.0,-112.0,-18.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:10:10.106000000,52.26073980331421,104.27254915237427,420.0,-101.0,-17.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:10:16.328000000,52.26222038269043,104.26353693008423,0.0,-113.0,-19.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:10:23.254000000,52.2609543800354,104.27018880844116,405.0,-113.0,-18.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:10:35.801000000,52.26364731788635,104.26246404647827,438.0,-110.0,-16.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:10:38.019000000,52.26364731788635,104.26246404647827,438.0,-112.0,-18.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:10:40.994000000,52.26073980331421,104.27254915237427,420.0,-97.0,-15.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:10:42.619000000,52.276575565338135,104.26033973693848,0.0,-93.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:10:57.315000000,52.278077602386475,104.25963163375854,0.0,-98.0,-14.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:11:27.742000000,52.26073980331421,104.27254915237427,420.0,-94.0,-17.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:14:04.893000000,52.26400136947632,104.26244258880615,383.0,-102.0,-16.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:15:41.871000000,52.26346492767334,104.26250696182251,0.0,-108.0,-19.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:15:42.332000000,52.26401209831238,104.26254987716675,393.0,-103.0,-14.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:17:35.045000000,52.261072397232056,104.27051067352295,0.0,-105.0,-18.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:19:34.891000000,52.259860038757324,104.27036046981812,441.0,-114.0,-18.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:19:35.269000000,52.259860038757324,104.27036046981812,441.0,-119.5,-18.5
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:20:10.572000000,52.26102948188782,104.27025318145752,415.0,-116.5,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:20:24.296000000,52.26105093955994,104.270339012146,476.0,-113.0,-16.5
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:20:25.328000000,52.26105093955994,104.270339012146,476.0,-113.0,-15.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:20:27.910000000,52.26105093955994,104.270339012146,476.0,-123.0,-18.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:23:14.912000000,52.260600328445435,104.27106857299805,0.0,-115.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:26:38.572000000,52.27588891983032,104.25956726074219,0.0,-92.0,-10.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:31:31.605000000,52.26489186286926,104.26321506500244,0.0,-100.0,-14.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:31:33.985000000,52.27661848068237,104.27761316299438,0.0,-92.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:32:03.139000000,52.27618932723999,104.26156282424927,0.0,-82.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:32:35.863000000,52.27636098861694,104.2613697052002,0.0,-92.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:35:33.704000000,52.26375460624695,104.26222801208496,419.0,-112.0,-17.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:35:52.546000000,52.26377606391907,104.26274299621582,418.0,-108.0,-14.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:39:28.989000000,52.26374387741089,104.26231384277344,418.0,-109.0,-16.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:39:33.103000000,52.26098656654358,104.27016735076904,433.0,-112.0,-18.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:40:00.268000000,52.26098656654358,104.27014589309692,433.0,-106.0,-15.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:40:09.321000000,52.26345419883728,104.26252841949463,0.0,-106.0,-16.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:40:33.254000000,52.26098656654358,104.27014589309692,433.0,-113.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:41:18.196000000,52.27668285369873,104.25915956497192,0.0,-93.0,-14.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:41:54.206000000,52.26539611816406,104.26254987716675,0.0,-118.0,-18.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:44:59.822000000,52.277315855026245,104.2767333984375,0.0,-75.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:45:30.465000000,52.27545976638794,104.25885915756226,0.0,-105.0,-16.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:47:10.587000000,52.26539611816406,104.26257133483887,0.0,-103.0,-17.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:47:14.502000000,52.26539611816406,104.26257133483887,0.0,-102.0,-14.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:47:17.603000000,52.265363931655884,104.26257133483887,0.0,-112.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:48:14.525000000,52.276103496551514,104.26055431365967,0.0,-96.0,-14.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:48:28.282000000,52.276318073272705,104.26044702529907,0.0,-104.0,-15.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:48:35.398000000,52.27742314338684,104.25757169723511,0.0,-98.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:48:50.369000000,52.27667212486267,104.26008224487305,0.0,-93.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:49:05.259000000,52.26419448852539,104.26263570785522,446.0,-103.0,-15.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:49:45.471000000,52.26373314857483,104.26252841949463,425.0,-108.0,-15.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:50:16.648000000,52.271339893341064,104.25976037979126,426.0,-90.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:50:25.165000000,52.276543378829956,104.26016807556152,0.0,-97.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:52:32.419000000,52.2774875164032,104.2598032951355,0.0,-99.0,-16.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:52:43.655000000,52.27764844894409,104.25976037979126,0.0,-99.0,-14.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:56:17.701000000,52.27627515792847,104.26154136657715,0.0,-85.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 02:56:22.182000000,52.27627515792847,104.26154136657715,0.0,-94.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-03 03:00:05.805000000,52.28770136833191,104.26242113113403,415.0,-88.0,-15.75
